Slide_number,Olig2_density_mm2,Region,SampleID,Layer,Age_group,Age,,
68,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,1479,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
68,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,1479,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,986,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
134,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,1479,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,986,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Middle,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,1479,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,493,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
167,0,Calc,A15-16_A-LH-M,Deep,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,0,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,986,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
201,493,Calc,A15-16_A-LH-M,Superficial,a_neonate,1,,
